id,terrestrial_date,sol,ls,month,min_temp,pressure,year_month,year_month_ls,terrestrial_days
1057,2015-10-07,1126,51,2,-79.0,901.0,2015-10-51,2015-10-51,1147
1072,2015-10-22,1141,57,2,-82.0,902.0,2015-10-57,2015-10-57,1162
1061,2015-10-11,1130,53,2,-81.0,902.0,2015-10-53,2015-10-53,1151
1081,2015-10-31,1150,62,3,-82.0,902.0,2015-10-62,2015-10-62,1171
1079,2015-10-30,1149,61,3,-81.0,902.0,2015-10-61,2015-10-61,1170
1445,2016-11-20,1525,264,9,-74.0,902.0,2016-11-264,2016-11-264,1557
815,2015-01-19,872,274,10,-72.0,902.0,2015-01-274,2015-01-274,886
1077,2015-10-27,1146,60,3,-82.0,902.0,2015-10-60,2015-10-60,1167
1075,2015-10-25,1144,59,2,-82.0,902.0,2015-10-59,2015-10-59,1165
1073,2015-10-23,1142,58,2,-82.0,902.0,2015-10-58,2015-10-58,1163
1065,2015-10-15,1134,54,2,-80.0,902.0,2015-10-54,2015-10-54,1155
757,2014-11-20,814,236,8,-68.0,902.0,2014-11-236,2014-11-236,826
755,2014-11-18,812,235,8,-75.0,902.0,2014-11-235,2014-11-235,824
1060,2015-10-10,1129,52,2,-80.0,902.0,2015-10-52,2015-10-52,1150
1062,2015-10-12,1131,53,2,-81.0,902.0,2015-10-53,2015-10-53,1152
1064,2015-10-14,1133,54,2,-82.0,902.0,2015-10-54,2015-10-54,1154
1063,2015-10-13,1132,53,2,-82.0,902.0,2015-10-53,2015-10-53,1153
426,2013-12-25,493,67,3,-84.0,902.0,2013-12-67,2013-12-67,496
429,2013-12-26,494,67,3,-85.0,902.0,2013-12-67,2013-12-67,497
1408,2016-10-12,1488,240,9,-69.0,902.0,2016-10-240,2016-10-240,1518
1059,2015-10-09,1128,52,2,-79.0,902.0,2015-10-52,2015-10-52,1149
1076,2015-10-26,1145,59,2,-82.0,903.0,2015-10-59,2015-10-59,1166
1420,2016-10-25,1500,248,9,-70.0,903.0,2016-10-248,2016-10-248,1531
480,2013-12-20,488,64,3,-87.0,903.0,2013-12-64,2013-12-64,491
47,2012-12-27,140,233,8,-66.0,903.0,2012-12-233,2012-12-233,133
1410,2016-10-14,1489,240,9,-68.0,903.0,2016-10-240,2016-10-240,1520
427,2013-12-24,492,66,3,-86.0,903.0,2013-12-66,2013-12-66,495
1421,2016-10-26,1501,248,9,-69.0,903.0,2016-10-248,2016-10-248,1532
814,2015-01-18,871,273,10,-70.0,903.0,2015-01-273,2015-01-273,885
1416,2016-10-20,1495,244,9,-71.0,903.0,2016-10-244,2016-10-244,1526
434,2013-12-22,490,65,3,-87.0,903.0,2013-12-65,2013-12-65,493
1419,2016-10-24,1499,247,9,-69.0,903.0,2016-10-247,2016-10-247,1530
433,2013-12-23,491,66,3,-86.0,903.0,2013-12-66,2013-12-66,494
48,2012-12-28,141,233,8,-64.0,904.0,2012-12-233,2012-12-233,134
1444,2016-11-18,1524,263,9,-76.0,904.0,2016-11-263,2016-11-263,1555
423,2013-12-21,489,65,3,-85.0,904.0,2013-12-65,2013-12-65,492
1414,2016-10-19,1494,244,9,-70.0,904.0,2016-10-244,2016-10-244,1525
473,2013-12-19,487,64,3,-85.0,904.0,2013-12-64,2013-12-64,490
422,2013-12-18,486,64,3,-84.0,904.0,2013-12-64,2013-12-64,489
1411,2016-10-15,1490,241,9,-66.0,904.0,2016-10-241,2016-10-241,1521
756,2014-11-19,813,236,8,-67.0,904.0,2014-11-236,2014-11-236,825
407,2013-11-16,455,50,2,-84.0,905.0,2013-11-50,2013-11-50,457
1413,2016-10-18,1493,243,9,-70.0,905.0,2016-10-243,2016-10-243,1524
1441,2016-11-15,1521,261,9,-71.0,905.0,2016-11-261,2016-11-261,1552
759,2014-11-21,815,237,8,-69.0,905.0,2014-11-237,2014-11-237,827
1442,2016-11-16,1522,262,9,-71.0,905.0,2016-11-262,2016-11-262,1553
406,2013-11-17,456,50,2,-83.0,905.0,2013-11-50,2013-11-50,458
1443,2016-11-17,1523,263,9,-77.0,905.0,2016-11-263,2016-11-263,1554
1439,2016-11-14,1520,261,9,-73.0,905.0,2016-11-261,2016-11-261,1551
812,2015-01-15,869,272,10,-72.0,906.0,2015-01-272,2015-01-272,882
1432,2016-11-06,1512,255,9,-78.0,906.0,2016-11-255,2016-11-255,1543
1415,2016-10-21,1496,245,9,-72.0,906.0,2016-10-245,2016-10-245,1527
1434,2016-11-08,1514,257,9,-73.0,906.0,2016-11-257,2016-11-257,1545
1409,2016-10-16,1491,242,9,-69.0,906.0,2016-10-242,2016-10-242,1522
1435,2016-11-09,1515,257,9,-76.0,906.0,2016-11-257,2016-11-257,1546
1440,2016-11-13,1519,260,9,-72.0,906.0,2016-11-260,2016-11-260,1550
1425,2016-10-30,1505,251,9,-69.0,906.0,2016-10-251,2016-10-251,1536
418,2013-12-08,476,59,2,-85.0,906.0,2013-12-59,2013-12-59,479
49,2012-12-29,142,234,8,-65.0,906.0,2012-12-234,2012-12-234,135
410,2013-11-25,464,54,2,-84.0,906.0,2013-11-54,2013-11-54,466
409,2013-11-24,463,53,2,-86.0,906.0,2013-11-53,2013-11-53,465
412,2013-11-26,465,54,2,-85.0,906.0,2013-11-54,2013-11-54,467
419,2013-12-07,475,59,2,-85.0,906.0,2013-12-59,2013-12-59,478
420,2013-12-06,474,58,2,-84.0,906.0,2013-12-58,2013-12-58,477
479,2013-12-03,471,57,2,-84.0,906.0,2013-12-57,2013-12-57,474
1418,2016-10-23,1498,246,9,-68.0,907.0,2016-10-246,2016-10-246,1529
1422,2016-10-27,1502,249,9,-69.0,907.0,2016-10-249,2016-10-249,1533
411,2013-11-28,467,55,2,-84.0,907.0,2013-11-55,2013-11-55,469
1427,2016-11-01,1507,252,9,-70.0,907.0,2016-11-252,2016-11-252,1538
417,2013-12-05,473,58,2,-86.0,907.0,2013-12-58,2013-12-58,476
51,2013-01-01,144,235,8,-64.0,907.0,2013-01-235,2013-01-235,138
1433,2016-11-07,1513,256,9,-74.0,907.0,2016-11-256,2016-11-256,1544
1428,2016-11-02,1508,253,9,-70.0,907.0,2016-11-253,2016-11-253,1539
475,2013-12-02,470,56,2,-85.0,907.0,2013-12-56,2013-12-56,473
414,2013-11-29,468,55,2,-85.0,907.0,2013-11-55,2013-11-55,470
415,2013-11-27,466,55,2,-85.0,907.0,2013-11-55,2013-11-55,468
1426,2016-10-31,1506,252,9,-71.0,907.0,2016-10-252,2016-10-252,1537
421,2013-12-09,477,60,3,-85.0,907.0,2013-12-60,2013-12-60,480
416,2013-12-04,472,57,2,-84.0,907.0,2013-12-57,2013-12-57,475
1429,2016-11-05,1511,255,9,-77.0,908.0,2016-11-255,2016-11-255,1542
50,2012-12-31,143,235,8,-63.0,908.0,2012-12-235,2012-12-235,137
1431,2016-11-04,1510,254,9,-70.0,908.0,2016-11-254,2016-11-254,1541
53,2013-01-03,146,237,8,-65.0,908.0,2013-01-237,2013-01-237,140
811,2015-01-14,868,271,10,-71.0,908.0,2015-01-271,2015-01-271,881
413,2013-11-30,469,56,2,-85.0,908.0,2013-11-56,2013-11-56,471
1424,2016-10-28,1503,250,9,-70.0,909.0,2016-10-250,2016-10-250,1534
52,2013-01-02,145,236,8,-64.0,909.0,2013-01-236,2013-01-236,139
1417,2016-10-22,1497,246,9,-68.0,909.0,2016-10-246,2016-10-246,1528
758,2014-11-22,816,238,8,-74.0,909.0,2014-11-238,2014-11-238,828
813,2015-01-17,870,273,10,-74.0,909.0,2015-01-273,2015-01-273,884
1438,2016-11-12,1518,259,9,-78.0,909.0,2016-11-259,2016-11-259,1549
1436,2016-11-10,1516,258,9,-71.0,909.0,2016-11-258,2016-11-258,1547
762,2014-11-27,821,241,9,-68.0,910.0,2014-11-241,2014-11-241,833
1430,2016-11-03,1509,254,9,-70.0,910.0,2016-11-254,2016-11-254,1540
765,2014-11-26,820,240,9,-68.0,910.0,2014-11-240,2014-11-240,832
810,2015-01-13,867,271,10,-71.0,910.0,2015-01-271,2015-01-271,880
1423,2016-10-29,1504,250,9,-69.0,910.0,2016-10-250,2016-10-250,1535
798,2014-12-31,854,262,9,-66.0,910.0,2014-12-262,2014-12-262,867
1412,2016-10-17,1492,242,9,-68.0,910.0,2016-10-242,2016-10-242,1523
801,2015-01-03,857,264,9,-76.0,911.0,2015-01-264,2015-01-264,870
809,2015-01-12,866,270,10,-71.0,911.0,2015-01-270,2015-01-270,879
764,2014-11-28,822,242,9,-71.0,911.0,2014-11-242,2014-11-242,834
769,2014-12-03,827,245,9,-68.0,911.0,2014-12-245,2014-12-245,839
1437,2016-11-11,1517,259,9,-76.0,911.0,2016-11-259,2016-11-259,1548
766,2014-11-29,823,242,9,-69.0,912.0,2014-11-242,2014-11-242,835
795,2015-01-02,856,264,9,-68.0,912.0,2015-01-264,2015-01-264,869
55,2013-01-05,148,238,8,-65.0,912.0,2013-01-238,2013-01-238,142
799,2015-01-01,855,263,9,-69.0,912.0,2015-01-263,2015-01-263,868
783,2014-12-17,840,253,9,-74.0,913.0,2014-12-253,2014-12-253,853
761,2014-11-23,817,238,8,-69.0,913.0,2014-11-238,2014-11-238,829
763,2014-11-25,819,240,9,-71.0,913.0,2014-11-240,2014-11-240,831
800,2015-01-04,858,265,9,-73.0,913.0,2015-01-265,2015-01-265,871
796,2014-12-30,853,262,9,-67.0,913.0,2014-12-262,2014-12-262,866
58,2013-01-07,150,239,8,-64.0,913.0,2013-01-239,2013-01-239,144
808,2015-01-11,865,270,10,-70.0,913.0,2015-01-270,2015-01-270,878
790,2014-12-19,842,255,9,-69.0,914.0,2014-12-255,2014-12-255,855
784,2014-12-18,841,254,9,-75.0,914.0,2014-12-254,2014-12-254,854
770,2014-12-02,826,244,9,-68.0,914.0,2014-12-244,2014-12-244,838
767,2014-12-01,825,243,9,-67.0,914.0,2014-12-243,2014-12-243,837
771,2014-12-04,828,245,9,-71.0,914.0,2014-12-245,2014-12-245,840
773,2014-12-05,829,246,9,-71.0,914.0,2014-12-246,2014-12-246,841
54,2013-01-04,147,237,8,-65.0,914.0,2013-01-237,2013-01-237,141
56,2013-01-06,149,239,8,-65.0,914.0,2013-01-239,2013-01-239,143
760,2014-11-24,818,239,8,-68.0,914.0,2014-11-239,2014-11-239,830
60,2013-01-09,152,241,9,-63.0,914.0,2013-01-241,2013-01-241,146
768,2014-11-30,824,243,9,-67.0,914.0,2014-11-243,2014-11-243,836
108,2013-02-25,198,271,10,-67.0,914.0,2013-02-271,2013-02-271,193
806,2015-01-10,864,269,9,-70.0,914.0,2015-01-269,2015-01-269,877
802,2015-01-05,859,266,9,-72.0,915.0,2015-01-266,2015-01-266,872
107,2013-02-24,197,270,10,-68.0,915.0,2013-02-270,2013-02-270,192
61,2013-01-10,153,241,9,-65.0,915.0,2013-01-241,2013-01-241,147
59,2013-01-08,151,240,9,-65.0,915.0,2013-01-240,2013-01-240,145
778,2014-12-13,836,251,9,-69.0,916.0,2014-12-251,2014-12-251,849
803,2015-01-06,860,266,9,-69.0,916.0,2015-01-266,2015-01-266,873
793,2014-12-20,843,255,9,-69.0,916.0,2014-12-255,2014-12-255,856
805,2015-01-09,863,268,9,-72.0,916.0,2015-01-268,2015-01-268,876
797,2014-12-29,852,261,9,-73.0,916.0,2014-12-261,2014-12-261,865
779,2014-12-14,837,251,9,-69.0,916.0,2014-12-251,2014-12-251,850
106,2013-02-23,196,269,9,-66.0,916.0,2013-02-269,2013-02-269,191
804,2015-01-07,861,267,9,-70.0,917.0,2015-01-267,2015-01-267,874
781,2014-12-16,839,253,9,-70.0,917.0,2014-12-253,2014-12-253,852
109,2013-02-26,199,271,10,-66.0,917.0,2013-02-271,2013-02-271,194
782,2014-12-15,838,252,9,-69.0,917.0,2014-12-252,2014-12-252,851
780,2014-12-12,835,250,9,-69.0,917.0,2014-12-250,2014-12-250,848
807,2015-01-08,862,268,9,-70.0,917.0,2015-01-268,2015-01-268,875
63,2013-01-12,155,243,9,-64.0,917.0,2013-01-243,2013-01-243,149
62,2013-01-11,154,242,9,-65.0,917.0,2013-01-242,2013-01-242,148
788,2014-12-21,844,256,9,-68.0,917.0,2014-12-256,2014-12-256,857
102,2013-02-17,190,265,9,-66.0,917.0,2013-02-265,2013-02-265,185
67,2013-01-16,159,245,9,-65.0,918.0,2013-01-245,2013-01-245,153
787,2014-12-26,849,259,9,-69.0,918.0,2014-12-259,2014-12-259,862
777,2014-12-11,834,249,9,-68.0,918.0,2014-12-249,2014-12-249,847
92,2013-02-08,181,260,9,-67.0,918.0,2013-02-260,2013-02-260,176
772,2014-12-06,830,247,9,-68.0,918.0,2014-12-247,2014-12-247,842
792,2014-12-25,848,258,9,-69.0,918.0,2014-12-258,2014-12-258,861
791,2014-12-24,847,258,9,-69.0,918.0,2014-12-258,2014-12-258,860
789,2014-12-27,850,260,9,-68.0,918.0,2014-12-260,2014-12-260,863
794,2014-12-28,851,260,9,-68.0,919.0,2014-12-260,2014-12-260,864
73,2013-01-21,164,248,9,-64.0,919.0,2013-01-248,2013-01-248,158
72,2013-01-20,163,248,9,-65.0,919.0,2013-01-248,2013-01-248,157
91,2013-02-07,180,259,9,-67.0,919.0,2013-02-259,2013-02-259,175
71,2013-01-19,162,247,9,-65.0,919.0,2013-01-247,2013-01-247,156
70,2013-01-18,161,246,9,-65.0,919.0,2013-01-246,2013-01-246,155
69,2013-01-17,160,246,9,-67.0,919.0,2013-01-246,2013-01-246,154
83,2013-01-30,173,254,9,-67.0,920.0,2013-01-254,2013-01-254,167
76,2013-01-24,167,250,9,-65.0,920.0,2013-01-250,2013-01-250,161
65,2013-01-14,157,244,9,-64.0,920.0,2013-01-244,2013-01-244,151
89,2013-02-06,179,258,9,-66.0,920.0,2013-02-258,2013-02-258,174
86,2013-02-02,176,256,9,-67.0,920.0,2013-02-256,2013-02-256,170
99,2013-02-15,188,264,9,-68.0,920.0,2013-02-264,2013-02-264,183
774,2014-12-07,831,247,9,-68.0,920.0,2014-12-247,2014-12-247,843
100,2013-02-16,189,265,9,-68.0,920.0,2013-02-265,2013-02-265,184
88,2013-02-04,178,258,9,-66.0,920.0,2013-02-258,2013-02-258,172
786,2014-12-22,845,257,9,-73.0,920.0,2014-12-257,2014-12-257,858
85,2013-02-01,175,256,9,-68.0,921.0,2013-02-256,2013-02-256,169
103,2013-02-18,191,266,9,-67.0,921.0,2013-02-266,2013-02-266,186
87,2013-02-03,177,257,9,-66.0,921.0,2013-02-257,2013-02-257,171
98,2013-02-14,187,263,9,-67.0,921.0,2013-02-263,2013-02-263,182
94,2013-02-10,183,261,9,-67.0,921.0,2013-02-261,2013-02-261,178
84,2013-01-31,174,255,9,-67.0,921.0,2013-01-255,2013-01-255,168
93,2013-02-09,182,260,9,-67.0,921.0,2013-02-260,2013-02-260,177
97,2013-02-13,186,263,9,-66.0,922.0,2013-02-263,2013-02-263,181
78,2013-01-26,169,252,9,-66.0,922.0,2013-01-252,2013-01-252,163
75,2013-01-23,166,250,9,-65.0,922.0,2013-01-250,2013-01-250,160
64,2013-01-13,156,243,9,-65.0,922.0,2013-01-243,2013-01-243,150
66,2013-01-15,158,245,9,-66.0,922.0,2013-01-245,2013-01-245,152
74,2013-01-22,165,249,9,-65.0,922.0,2013-01-249,2013-01-249,159
77,2013-01-25,168,251,9,-66.0,923.0,2013-01-251,2013-01-251,162
82,2013-01-29,172,254,9,-67.0,923.0,2013-01-254,2013-01-254,166
95,2013-02-11,184,261,9,-67.0,923.0,2013-02-261,2013-02-261,179
96,2013-02-12,185,262,9,-67.0,923.0,2013-02-262,2013-02-262,180
776,2014-12-09,833,249,9,-69.0,923.0,2014-12-249,2014-12-249,845
775,2014-12-08,832,248,9,-68.0,924.0,2014-12-248,2014-12-248,844
81,2013-01-28,171,253,9,-67.0,925.0,2013-01-253,2013-01-253,165
80,2013-01-27,170,252,9,-66.0,925.0,2013-01-252,2013-01-252,164
785,2014-12-23,846,257,9,-74.0,925.0,2014-12-257,2014-12-257,859
